id,Course,Year,Company_Name,Postal_Code,City,Country,Subject,Pay_Details,Student_id
,ING1,2014/2015,ALTRAN SUD OUEST,31700,BLAGNAC,FRANCE,"Dveloppement d'un outil en Python sous environnement Lynux permettant la validation de code de calcul en performance avion. Amlioration outil de non-rgression existant (Python) : petite volution/correction, documentation.",508.2,76523776
,ING1,2014/2015,ASSOCIATION SYNDICALE PAU CITE MULTIMEDIA,64054,PAU CEDEX 09,FRANCE,"L'objectif du stage est de concevoir un outil en local qui nous permette d'arrter de travailler sur Excel et de gagner du temps dans le pr-facturation. Il conviendrait que nous ayons un outil qui nous permette pour chaque type de charges de rentrer les variables et d'avoir insentanment le montant  facturer aux clients. Cet outil devra ""survivre"" techniquement au dpart de Louis  la fin de son stage.",678,43859912
,ING1,2014/2015,Conseil Gnral des Pyrnes Atlantiques,64058,PAU CEDEX 09,FRANCE,"Dveloppement d'une application en langage PHP. Analyse des besoins, conception base de donnes. Dveloppement PHP. Mise en production et ralisation de la documentation d'utilisation.",508.2,87729361
,ING2,2014/2015,SOGETI BU CENTRE DE SERVICES - PAU,64062,PAU,FRANCE,Dveloppements scripting PowerShell pour automatiser des actions d'infrastructure VMWare vSphere et autres outils de gain de productivit. Programmation PowerShell et VB script ; Rdaction documentaire ; Dplacement chez le client,850,27999452
,ING1,2014/2015,ERDF DR PYRENEES ET LANDES,64075,PAU,FRANCE,Crer et automatiser une base de donnes pour la gestion des CV. Automatiser un fichier de gestion de personnel actuellement sous Excel. Crer et dvelopper une base de donnes RH sous forme d'application Internet. Optimisation de diverses donnes RH.,508.2,65577396
,ING3,2014/2015,CAPGEMINI AEROSPATIAL & DEFENSE - BAYONNE,64100,BAYONNE,FRANCE,"Dans un projet de Publication Technique, activit du stagiaire de redesign web et d'adaptation aux smart devices avec notamment la partie analyse pour identifier les fonctions  proposer sur un petit cran et les solutions techniques.",1200,14393066
,ING2,2014/2015,ILIADE CONSULTING,75008,PARIS,FRANCE,"Apprentissage du mtier de consultant SAP: - paramtrage SAP, - conception, - rdaction de spcifications fonctionnelles et techniques, - dveloppement.",1100,43121944
,ING2,2014/2015,CA INDOSUEZ PRIVATE BANKING SA,75008,PARIS,FRANCE,- Rapprochement rfrentiel tiers avec d'autres rfrentiels esclaves. Identifier les divergences. - Automatiser ce contrle. - Documenter la dmarche - Accompagner l'analyste d'tudes MOA dans ses missions.,750,39587354
,ING2,2014/2015,ALLIANZ,75008,PARIS,FRANCE,- Amlioration des outils du Central Project Office. - Constitution d'une base historique pour la gestion du portefeuille Allianz France. - Mise en place d'axes d'analyses complmentaires des cots suivis par le CPO. - Optimisation des flux de donnes ave,850,13945900
,ING3,2014/2015,EXANE SA,75008,PARIS,FRANCE,"Implmentation de stratgies d'arbitrages sur les bonds, obligations financires et High Yield Analyse des spreads en continue, faire un suivi de la liste prioritaire financires et HY...",1350,36368685
,ING2,2014/2015,OSTEO PERFORMANCES,75017,PARIS,FRANCE,"- Optimisation/paramtrage base de donnes, - ralisation interface Client/Entreprise, - Traitement base de donnes, - Mailing, - Recherche nouveaux contacts, - autres tches, - analyse et modlisation des donnes de la base.",510,39847452
,ING2,2014/2015,BUSINESS & DECISION,75017,PARIS,FRANCE,Amliorer la prcision et la robustesse des modles de la recommandation client. Dmarche de recherche comportant: une phase d'tat de l'art. Modlisation du problme. Proposition d'une solution avec tests.,1000,15891795
,ING3,2014/2015,ACT'RISK,75017,PARIS,FRANCE,CONVENTION DAUPHINE: Mission charg d'tudes en actuariat et risques.,1650,72229209
,ING3,2014/2015,SOPRA STERIA - COLOMIERS,31772,COLOMIERS CEDEX,FRANCE,"Intgration de systmes GRP SAP (support aux utlisateurs, correction des anomalies en production, volutions mineures des applications en place, maintenance prventive, volution majeure des applications en mode projet).",1120,12415279
,ING3,2014/2015,SOPRA STERIA - COLOMIERS,31772,COLOMIERS CEDEX,FRANCE,"Dveloppement d'applications Web JAVA EE: Intgr  une quipe SOPRA, le stagiaire prendra part  l'ensemble des tapes cls d'un projet : - analyse des besoins - conception fonctionnelle et technique - dveloppements et tests support au Client Il particpera aux squences de pilotages hebdomadaires et mensuelles du projet, au cours desquelles il communiquera sur l'avancement de ses travaux. Il appliquera les principales disciplines de notre mthodologie d'ingnierie itrative et incrmentale eMedia base sur les principes Agiles.",1120,84496359
,ING3,2014/2015,SOPRA STERIA - COLOMIERS,31772,COLOMIERS CEDEX,FRANCE,Dveloppement d'applications Web Java / J2EE,1120,9030334
,ING1,2014/2015,VASCO DATA SECURITY FRANCE,33000,BORDEAUX,FRANCE,"Amlioration des outils de dveloppement mobile dans un contexte multiplateformes. Dveloppement, rdaction spcification, recherche, tests.",508.2,9386117
,ING3,2014/2015,BTOBAG,33000,BORDEAUX,FRANCE,"Dveloppement de l'automatisation de la production de devis et d'un outil de personnalisation de produit fournissant un rendu en temps rel. Etude de la problmatique et rdaction de cahier des charges ; amlioration d'une application base sur le framework Symphony permettant de gnrer des devis ; dveloppement d'un module de visualisation des produits en temps rel (SD ou non) selon les paramtres choisis ; dveloppements web sur les sites internet de l'entreprise (ancien site ncessitant une refonte des formulaires et de la base de donnes, nouveau site (wordpress) demandant l'intgration d'un espace marchand et d'un module de traduction.",508.2,85196312
,ING2,2014/2015,CDISCOUNT,33067,BORDEAUX,FRANCE,"Stage informatique dcisionnelle - Data Warehouse: - Maintenir  jour et faire voluer le data warehouse existant: ajouter de nouveaux champs, faire les mises  jour, assurer sa viabilit - Automatiser les reportings synthses des activits du ple Opration destines  la direction - Produire des tableaux de bord dynamiques et dvelopper des outils pour le pilotage du Yield au quotidien - Dvelopper de nouvelles formules permettant de comprendre et rpondre au plus vite  l'volution constante du march. Objectif global: organiser, contrler et traiter l'information au sein du ple.",800,25492220
,ING3,2014/2015,CAPGEMINI AEROSPATIAL & DEFENSE - BAYONNE,64100,BAYONNE,FRANCE,Finalisation de la dmonstration du Core Computer (V2.0) et intgration avec le drone pour la Bourget. Amlioration de la dmonstration en intgration dans les quipes Core Computer.,1200,58737656
,ING1,2014/2015,CREDIT AGRICOLE PYRENEES GASCOGNE,64121,SERRES CASTET,FRANCE,Mise en place d'une application smartphone pour la gestion des comptes des particuliers.,508.2,44746839
,ING1,2014/2015,CREDIT AGRICOLE PYRENEES GASCOGNE,64121,SERRES CASTET,FRANCE,"Mise en place de MOOC au Crdit Agricole Pyrnes-Gascogne. En collaboration avec les quipes du service Formation, Stratgie Digitale ainsi que Recherche et Dveloppement Numrique, le stagiaire constribuera  l'analyse, aux propositions et  la ralisation du projet qui consistera  la mise en place d'un MOOC, c'est--dire : cration de ressources pdagogiques multimdia, des supports d'accompagnement (tutoriel ...), mise en oeuvre sur une plateforme (MOOC ou autre), Beta Test du MOOC avant mise  disposition.",508.2,39127714
,ING1,2014/2015,CREDIT AGRICOLE PYRENEES GASCOGNE,64121,SERRES CASTET,FRANCE,"Mise en place de MOOC au Crdit Agricole Pyrnes-Gascogne. En collaboration avec les quipes du service Formation, Stratgie Digitale ainsi que Recherche et Dveloppement Numrique, le stagiaire constribuera  l'analyse, aux propositions et  la ralisation du projet qui consistera  la mise en place d'un MOOC, c'est--dire : cration de ressources pdagogiques multimdia, des supports d'accompagnement (tutoriel ...), mise en oeuvre sur une plateforme (MOOC ou autre), Beta Test du MOOC avant mise  disposition.",508.2,3170583
,ING1,2014/2015,CREDIT AGRICOLE PYRENEES GASCOGNE,64121,SERRES CASTET,FRANCE,Optimisation des process Succession. S'imprgner du travail ralis  l'Espace Conseil Succession pour imaginer des optimisations de process. Le gain de productivit obtenu permettra d'avoir plus de temps disponible pour le conseil.,508.2,33796780
,ING1,2014/2015,ERDF - ACR - BILLERE,64140,BILLERE,FRANCE,"Faire voluer le portail intranet existant cr en 2014 par un lve de l'EISTI. Les diffrentes missions proposes : faire voluer le portail intranet existant, exploitation de bases de donnes ERDF, cration de requtes, modification de scripts existants. Formation des futurs mainteneurs de l'application. Mise  jour du manuel utilisateur existant.",508.2,35451000
,ING1,2014/2015,NOVALDI,64210,BIDART,FRANCE,"Dveloppement d'une application mobile. Participation  la cration de sites Internet, sites institutionnels et sites marchands. Participation aux portages.",436,60100474
,ING3,2014/2015,LA FRANAISE INVESTMENT SOLUTIONS,75008,PARIS,FRANCE,CONVENTION DAUPHINE: Confidentiel. Assistant risk Manager. Participation  la construction d'outils d'analyse et d'aide  la dcision et  la prparation des comits.,1500,19410724
,ING3,2014/2015,PARFUMS CHRISTIAN DIOR,75008,PARIS,FRANCE,CONVENTION DAUPHINE. Charge d'tudes statistiques et marketing.,1350,8950676
,ING3,2014/2015,SYNERTRADE,75008,PARIS,FRANCE,"Intgration du logiciel SynerTrade dans le SI client. Ateliers de conception en direct avec le client, rdaction des spcifications techniques dtailles d'interfaces pour nos quipes de dveloppement, assistance  la recette d'intgration avec le client. Consultant et dveloppeur sur la technologie dcisionnelle QlikView. Conception et mise en place de rapports et indicateurs cls spcifiques, participation au dveloppement de SynerTrade Spend Analysis et SynerTrade Performance Manager, modules dcisionnels de SynerTrade  forte valeur ajoute. Industrialisation des processus internes. Vous aidez l'quipe en place  rdiger des documents et procdures pour professionnaliser le consulting technique SynerTrade.",1000,28490081
,ING3,2014/2015,UNICREDIT BANK AG PARIS,75008,PARIS,FRANCE,"The role is a Front Office postion within FI/ Credit Sales France team, supporting the senior FI/Credit Sales in their role of advisory/ distribution of primary and secondary market investment products (cash. structured credit products, private placements, and solutions).",1500,9156077
,ING3,2014/2015,ARTAUD COURTHEOUX & ASSOCI,75008,PARIS,FRANCE,"Dveloppements JAVA J2EE. ACA, diteur de logiciels, labore une nouvelle offre progicielle de gestion banque/finance/assurance. Au sein de l'quipe R&D, le stagiaire participe aux dveloppements raliss en Java, selon les normes J2EE. Il intervient sur les diffrentes couches d'accs aux donnes (JPA/Hibernate), gestion mtier, interface web, dveloppe en HTML/CSS3/Javascript, ainsi que sur l'ensemble des phases du dveloppement: spcifications / ralisation / tests.",1200,51563344
,ING3,2014/2015,VELVET TECHNOLOGY,75008,PARIS,FRANCE,Mise en place d'un systme d'analyse de gros volumes de donnes textuelles dans un environnement Big Data. Contexte: systme de recommandation fonctionnant avec des techniques collaboratives classiques. Problmatique: Comment migrer ce systme en mode Big Data ? Quel est l'apport des donnes textuelles dans le processus de recommandation ? Etape 1: Etat de l'art et amlioration d'un systme de recommandation existant. Etape 2: Migration du systme dans un environnement Big Data (conception et implmentation). Etape 3: Evaluation des performances et comparaison des rsultats.,1200,93874815
,ING3,2014/2015,GIE AXA,75008,PARIS,FRANCE,"Stagiaire ""Data API Hacker"". Le stagiaire contribuera  l'amlioration de la bibliothque d'API dveloppe par l'quipe engineering qui permet d'implmenter et de consommer les modles ""machine Learning"" mis au point par le Data Innovation Lab.",1800,43315778
,ING3,2014/2015,FIXAGE,75008,PARIS,FRANCE,CONVENTION DAUPHINE. Modlisation Actuarielle pour le pilotage d'un contrat Eurocroissance avec provision collective de diversification.,1500,96891742
,ING3,2014/2015,BUSINESS & DECISION,75017,PARIS,FRANCE,Maintenance volutive d'un parc applicatif dcisionnel pour un client de Business & Decision. Maintien en condition oprationnelle des applications: -Suivi d'exploitation -Analyse et rsolution d'incident -Assistante utilisateur La ralisation des volutions gres en mode projet en intervenant sur les phases suivantes: -Analyse et expression du besoin - Conception de la solution,1200,12615667
,ING3,2014/2015,ACT'RISK,75017,PARIS,FRANCE,Convention DAUPHINE: Sujet de stage CONFIDENTIEL.,1650,39304999
,ADEO1,2014/2015,IOSQUARE,75018,PARIS,FRANCE,"Ralisation d'un correcteur orthographique contextuel, en interaction avec la plateforme d'analyse textuelle iosquare.",600,43735724
,ADEO1,2014/2015,IOSQUARE,75018,PARIS,FRANCE,"Ralisation d'un correcteur orthographique contextuel, en interaction avec la plateforme d'analyse textuelle iosquare.",600,83888792
,ING1,2014/2015,CGA INOV,33127,SAINT JEAN D'ILLAC,FRANCE,Portail web de gestion documentaire. Dveloppement web (serveur/client). Gestion de documents informatiss.,0,99009865
,ING3,2014/2015,EWAD,33150,CENON,FRANCE,Consultant informatique stagiaire. Dveloppement de Dashboards sous Jaspersoft et Talend pour Mdecins sans frontires. D'autres missions peuvent tre confies suivant l'avancement du projet.,800,65599863
,ING2,2014/2015,CGI - BORDEAUX,33187,LE HAILLAN CEDEX,FRANCE,Intgration et maintenance progiciel SAP,725,55283174
,ING2,2014/2015,CGI - BORDEAUX,33187,LE HAILLAN CEDEX,FRANCE,Intgration et maintenance progiciel SAP,725,25076094
,ING3,2014/2015,HUPI,64210,BIDART,FRANCE,Mise en place de processus d'automatisation de dploiement de services Big Data.,554.4,52462999
,ING2,2014/2015,KALIENTE SAS,64230,LESCAR,FRANCE,"Dfinition d'une architecture de logiciel de diffusion de spots publicitaires de proximit. Dveloppement et traitement  partir d'un module GPRS ; Suivi parc machines ; Recherche de support de transmission (vido) ; Prparation d'un logiciel de diffusion de publicits centralises ; Le logiciel sera utilisable par le client en temps rel (stats, plages horaires de diffusion, paiement ...) ; Traitement et transfert des fichiers multimdia",500.51,5625235
